GRTOTLT,GRBKAAT,GRHISPT
436,14,21
380,10,19
436,14,21
436,14,21
380,10,19
380,10,19
299,7,15
69,3,3
12,0,1
4,1,0
52,3,2
4,1,0
52,3,2
954,8,31
593,1,23
954,8,31
954,8,31
593,1,23
593,1,23
460,1,19
99,0,2
34,0,2
5,0,0
356,7,8
5,0,0
356,7,8
556,10,19
375,7,14
556,10,19
556,10,19
375,7,14
375,7,14
355,7,14
17,0,0
3,0,0
1,0,0
180,3,5
1,0,0
180,3,5
2,0,0
2,0,0
2,0,0
2,0,0
2,,
2,,
54,3,7
28,1,2
6,0,1
1,0,0
45,3,7
1,0,0
44,3,7
20,1,2
2,0,0
6,0,0
12,1,2
10,1,2
1,0,0
1,0,0
5,0,1
10,0,0
10,0,0
8,0,0
2,0,0
5,0,0
1,0,0
1,0,0
1,0,0
1,1,0
19,1,4
1,1,0
18,1,4
1,0,0
435,144,5
1,1,0
434,143,5
47,8,0
8,1,0
39,7,0
72,30,3
15,,
5,,
10,,
58,14,0
257,91,2
326,279,1
92,87,1
23,23,0
326,279,1
326,279,1
92,87,1
92,87,1
15,13,0
51,48,1
26,26,0
23,23,0
211,169,0
211,169,0
400,34,9
207,7,5
400,34,9
400,34,9
207,7,5
207,7,5
181,5,4
22,2,0
4,0,1
193,27,4
193,27,4
607,214,11
207,51,4
612,216,11
5,2,0
607,214,11
207,51,4
207,51,4
126,19,3
67,24,1
14,8,0
5,2,0
8,2,0
392,161,7
8,2,0
392,161,7
202,66,15
16,3,3
186,63,12
18,3,0
8,1,0
10,2,0
43,18,2
11,,
9,,
2,,
31,13,1
94,29,9
877,861,7
272,267,2
877,861,7
877,861,7
272,267,2
272,267,2
133,131,0
110,108,1
584,573,5
21,21,0
584,573,5
850,11,45
602,2,24
136,5,9
752,10,39
1,0,0
751,10,39
552,2,21
8,1,1
544,1,20
446,0,13
80,1,5
18,0,2
121,5,7
99,1,6
99,1,6
50,0,3
45,0,2
5,0,1
15,0,2
1,0,0
10,0,0
102,4,12
10,0,0
68,3,11
34,1,1
142,18,1
69,5,1
27,4,0
142,18,1
142,18,1
69,5,1
69,5,1
52,3,1
12,1,0
5,1,0
27,4,0
1,0,0
45,9,0
1,0,0
45,9,0
1949,73,44
1297,52,27
516,15,14
1955,73,44
6,0,0
1949,73,44
1297,52,27
1297,52,27
1070,40,25
190,9,2
37,3,0
516,15,14
6,0,0
22,1,0
114,5,3
22,1,0
114,5,3
218,78,3
218,78,3
26,2,0
26,2,0
21,10,1
8,,
8,,
29,8,0
142,58,2
588,53,28
405,32,18
47,7,0
607,55,29
19,2,1
588,53,28
405,32,18
405,32,18
347,19,17
39,9,1
19,4,0
47,7,0
19,2,1
6,0,0
130,14,10
6,0,0
130,14,10
461,432,7
227,208,4
2,2,0
465,436,7
4,4,0
461,432,7
227,208,4
227,208,4
147,133,3
61,57,1
19,18,0
2,2,0
4,4,0
3,3,0
229,219,3
3,3,0
229,219,3
2866,201,45
2359,132,36
368,48,6
2868,201,45
2,0,0
2866,201,45
2359,132,36
2359,132,36
1747,72,28
534,50,7
78,10,1
368,48,6
2,0,0
81,10,1
58,11,2
81,10,1
58,11,2
49,49,0
32,32,0
49,49,0
49,49,0
32,32,0
32,32,0
17,17,0
17,17,0
152,33,4
75,14,0
65,15,3
152,33,4
152,33,4
75,14,0
75,14,0
57,8,0
12,6,0
6,0,0
65,15,3
12,4,1
12,4,1
84,4,3
57,1,0
82,4,3
82,4,3
56,1,0
2,0,0
54,1,0
51,1,0
3,0,0
2,0,0
2,0,0
1,0,0
1,0,0
1,0,0
26,3,3
1,0,0
25,3,3
1,0,0
277,102,8
131,38,4
277,102,8
277,102,8
131,38,4
131,38,4
104,27,2
24,9,1
3,2,1
2,2,0
144,62,4
2,2,0
144,62,4
156,7,5
94,6,5
156,7,5
156,7,5
94,6,5
94,6,5
85,6,5
8,0,0
62,1,0
62,1,0
525,501,3
525,501,3
65,63,0
40,38,0
25,25,0
44,42,1
46,,
26,,
20,,
47,46,0
369,350,2
163,6,0
79,5,0
49,1,0
163,6,0
163,6,0
79,5,0
79,5,0
72,5,0
7,0,0
49,1,0
35,0,0
35,0,0
956,455,19
956,455,19
75,15,1
18,8,0
57,7,1
201,106,8
41,,
15,,
26,,
171,82,2
509,252,8
32,14,1
1,1,0
31,13,1
17,5,1
3,0,0
14,5,1
17,,
3,,
14,,
14,8,0
676,331,6
277,138,1
228,113,1
677,332,6
1,1,0
676,331,6
277,138,1
277,138,1
104,38,0
115,57,1
58,43,0
228,113,1
1,1,0
16,12,0
155,68,4
16,12,0
155,68,4
754,56,22
634,43,16
67,5,2
754,56,22
754,56,22
634,43,16
634,43,16
602,37,16
30,4,0
2,2,0
67,5,2
53,8,4
53,8,4
1621,532,90
1621,532,90
164,26,10
71,12,5
93,14,5
402,171,28
72,,
51,,
21,,
200,51,10
855,284,42
793,158,28
793,158,28
116,11,3
18,2,0
98,9,3
181,50,6
58,,
17,,
41,,
115,18,2
381,79,17
554,164,8
249,61,2
185,59,1
554,164,8
554,164,8
249,61,2
249,61,2
162,30,0
73,26,1
14,5,1
185,59,1
7,1,1
113,43,4
7,1,1
113,43,4
229,65,4
65,19,3
216,55,4
216,55,4
63,18,3
2,1,0
61,17,3
29,5,0
30,10,3
2,2,0
13,10,0
13,10,0
2,1,0
2,1,0
4,2,0
160,44,1
3,1,0
150,36,1
1,1,0
10,8,0
1627,515,38
1627,515,38
127,23,3
27,6,0
100,17,3
426,135,9
45,,
18,,
27,,
235,61,5
839,296,21
292,291,0
90,90,0
106,106,0
292,291,0
292,291,0
90,90,0
90,90,0
37,37,0
42,42,0
11,11,0
106,106,0
6,6,0
90,89,0
6,6,0
90,89,0
297,63,4
122,16,3
297,63,4
297,63,4
122,16,3
122,16,3
78,3,2
41,11,1
3,2,0
1,0,0
174,47,1
1,0,0
174,47,1
500,30,5
252,13,2
500,30,5
500,30,5
252,13,2
252,13,2
198,10,2
43,1,0
11,2,0
4,1,0
244,16,3
4,1,0
244,16,3
384,225,5
384,225,5
44,10,1
3,1,0
41,9,1
46,29,1
30,,
3,,
27,,
47,19,0
247,167,3
799,308,20
2,0,0
797,308,20
128,16,6
10,1,0
118,15,6
114,42,3
60,,
6,,
54,,
131,50,4
424,200,7
323,25,6
210,14,4
93,8,2
323,25,6
323,25,6
210,14,4
210,14,4
188,9,4
17,5,0
5,0,0
93,8,2
3,0,0
17,3,0
3,0,0
17,3,0
559,163,9
216,58,4
194,62,2
559,163,9
559,163,9
216,58,4
216,58,4
109,31,1
88,20,2
19,7,1
194,62,2
5,1,0
144,42,3
5,1,0
144,42,3
282,30,18
73,9,4
101,7,7
281,30,18
281,30,18
73,9,4
73,9,4
39,4,1
26,5,1
8,0,2
101,7,7
1,0,0
1,0,0
7,1,1
101,13,6
7,1,1
100,13,6
1,0,0
3826,294,73
2793,217,45
331,25,11
3826,294,73
3826,294,73
2793,217,45
2793,217,45
2129,150,35
599,54,10
65,13,0
331,25,11
30,3,0
672,49,17
30,3,0
672,49,17
389,93,17
389,93,17
72,15,1
72,15,1
116,25,3
44,,
44,,
20,5,2
181,48,11
249,113,5
249,113,5
54,17,2
54,17,2
44,9,2
43,,
43,,
6,4,0
145,83,1
218,53,6
218,53,6
27,9,1
27,9,1
73,16,2
20,,
20,,
12,4,0
106,24,3
81,37,0
81,37,0
21,6,0
21,6,0
23,10,0
17,,
17,,
3,1,0
34,20,0
1641,244,40
742,110,12
274,48,8
1643,245,40
2,1,0
1641,244,40
742,110,12
742,110,12
422,37,8
278,62,4
42,11,0
274,48,8
2,1,0
23,10,0
602,76,20
23,10,0
602,76,20
923,898,5
353,345,1
170,166,1
923,898,5
923,898,5
353,345,1
353,345,1
138,134,1
146,143,0
69,68,0
170,166,1
39,38,0
361,349,3
39,38,0
361,349,3
708,186,17
272,78,8
239,57,2
708,186,17
708,186,17
272,78,8
272,78,8
164,34,6
85,37,2
23,7,0
239,57,2
10,5,1
187,46,6
10,5,1
187,46,6
472,139,28
6,3,0
466,136,28
201,58,17
201,58,17
184,54,6
189,,
189,,
81,24,5
844,166,34
844,166,34
105,8,4
20,1,0
85,7,4
111,24,8
47,,
16,,
31,,
137,26,9
491,108,13
506,239,10
2,0,0
504,239,10
55,12,2
21,6,0
34,6,2
95,53,0
33,,
21,,
12,,
56,25,2
298,149,6
1697,151,52
1697,151,52
314,10,13
97,1,2
217,9,11
625,49,19
181,,
104,,
77,,
137,10,3
621,82,17
2031,650,98
2031,650,98
208,31,13
75,18,8
133,13,5
438,149,25
98,,
40,,
58,,
310,80,15
1075,390,45
146,146,0
48,48,0
146,146,0
146,146,0
48,48,0
48,48,0
27,27,0
20,20,0
1,1,0
98,98,0
98,98,0
77,55,1
77,55,1
9,5,0
1,1,0
8,4,0
9,7,0
4,,
1,,
3,,
8,4,0
51,39,1
1075,252,30
553,135,15
284,64,6
1075,252,30
1075,252,30
553,135,15
553,135,15
369,70,11
157,52,4
27,13,0
284,64,6
11,4,1
227,49,8
11,4,1
227,49,8
415,22,7
324,19,4
415,22,7
415,22,7
324,19,4
324,19,4
296,15,4
27,4,0
1,0,0
91,3,3
91,3,3
869,174,39
869,174,39
82,9,5
11,1,0
71,8,5
182,28,8
29,,
7,,
22,,
128,27,8
477,110,18
426,2,4
284,2,1
103,0,3
427,2,4
1,0,0
426,2,4
284,2,1
284,2,1
211,0,1
69,2,0
4,0,0
103,0,3
1,0,0
2,0,0
37,0,0
2,0,0
37,0,0
66,1,1
66,1,1
45,1,1
45,1,1
6,,
6,,
21,0,0
545,3,14
180,2,3
545,3,14
545,3,14
180,2,3
1,0,0
179,2,3
64,0,1
85,2,2
30,0,0
29,0,1
336,1,10
29,0,1
336,1,10
8,1,0
8,1,0
2,0,0
2,0,0
1,0,0
1,,
1,,
5,1,0
258,2,2
105,0,0
97,2,1
251,2,2
251,2,2
103,0,0
1,0,0
102,0,0
45,0,0
43,0,0
14,0,0
92,2,1
7,0,0
7,0,0
2,0,0
1,0,0
1,0,0
5,0,0
9,0,0
47,0,1
9,0,0
47,0,1
161,4,10
71,1,2
70,2,6
152,4,10
152,4,10
67,1,2
2,0,0
65,1,2
53,1,1
10,0,1
2,0,0
67,2,6
9,0,0
9,0,0
4,0,0
4,0,0
3,0,0
1,0,1
19,1,1
1,0,1
17,1,1
2,0,0
53,2,1
53,2,1
33,1,1
24,1,1
9,0,0
15,,
12,,
3,,
20,1,0
707,6,11
1,0,0
706,6,11
517,2,8
171,2,1
346,0,7
474,,
148,,
326,,
23,1,2
166,3,1
322,0,8
2,0,0
320,0,8
216,0,3
36,0,0
180,0,3
12,0,0
202,,
36,,
166,,
15,0,2
77,0,3
136,1,4
74,0,1
52,1,2
135,1,4
135,1,4
73,0,1
73,0,1
66,0,1
6,0,0
1,0,0
52,1,2
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
9,0,1
1,0,0
9,0,1
27,2,1
4,0,0
1,0,0
15,2,1
15,2,1
2,0,0
1,0,0
1,0,0
1,0,0
1,0,0
12,0,0
12,0,0
2,0,0
1,0,0
1,0,0
22,2,1
12,2,1
10,0,0
25,1,0
6,0,0
2,1,0
11,0,0
11,0,0
3,0,0
2,0,0
1,0,0
1,0,0
1,0,0
14,1,0
14,1,0
3,0,0
3,0,0
1,1,0
17,0,0
7,0,0
10,0,0
389,9,5
172,2,2
124,3,2
344,7,5
1,0,0
343,7,5
161,2,2
2,0,0
159,2,2
67,0,1
77,1,1
15,1,0
117,3,2
46,2,0
46,2,0
11,0,0
2,0,0
9,0,0
7,0,0
1,0,0
2,0,0
91,4,1
2,0,0
63,2,1
28,2,0
153,1,1
20,0,0
66,0,0
1,0,0
65,0,0
17,0,0
2,0,0
10,0,0
5,0,0
1,0,0
4,0,0
88,1,1
88,1,1
3,0,0
1,0,0
2,0,0
1,0,0
20,0,0
113,1,1
17,0,0
31,0,0
3,0,0
82,1,1
75,0,1
31,0,0
60,1,0
1,1,0
59,0,0
27,0,0
1,0,0
3,0,0
23,0,0
21,0,0
1,0,0
1,0,0
16,0,1
16,0,1
4,0,0
1,0,0
3,0,0
1,1,0
44,0,1
32,0,0
12,0,1
314,2,6
169,1,3
310,2,6
310,2,6
167,1,3
2,0,0
165,1,3
67,0,0
71,1,3
27,0,0
4,0,0
4,0,0
2,0,0
2,0,0
19,1,0
126,0,3
19,1,0
124,0,3
2,0,0
2008,13,18
1142,2,7
1930,12,17
1,0,0
1929,12,17
1128,2,7
4,0,0
1124,2,7
563,0,2
473,2,5
88,0,0
79,1,1
79,1,1
14,0,0
1,0,0
13,0,0
1,0,0
47,1,1
819,10,10
44,1,1
5,5,0
757,9,9
3,0,0
62,1,1
100,0,0
22,0,0
25,0,0
25,0,0
11,0,0
1,0,0
9,0,0
1,0,0
1,0,0
75,0,0
75,0,0
11,0,0
9,0,0
2,0,0
67,0,0
11,0,0
3,0,0
11,0,0
64,0,0
286,2,5
152,0,2
286,2,5
286,2,5
152,0,2
152,0,2
97,0,1
50,0,1
5,0,0
4,0,0
130,2,3
4,0,0
130,2,3
42,0,1
42,0,1
4,0,0
1,0,0
3,0,0
7,0,1
4,,
1,,
3,,
3,0,0
28,0,0
545,10,10
5,0,0
540,10,10
205,1,7
40,0,3
165,1,4
75,1,1
150,,
32,,
118,,
21,0,0
239,8,2
61,1,4
61,1,4
45,1,3
45,1,3
37,,
37,,
16,0,1
1023,17,12
568,6,6
351,9,4
929,15,11
2,0,0
927,15,11
520,6,6
5,0,0
515,6,6
295,1,3
181,5,2
39,0,1
317,7,4
96,2,1
96,2,1
48,0,0
2,0,0
35,0,0
11,0,0
34,2,0
2,0,0
24,0,0
80,2,2
20,0,0
70,2,1
4,0,0
10,0,1
268,3,10
1,0,0
267,3,10
99,3,2
27,2,0
72,1,2
1,,
1,,
15,0,0
153,0,8
10,9,0
4,4,0
10,9,0
10,9,0
4,4,0
4,4,0
1,1,0
3,3,0
6,5,0
6,5,0
40,3,3
10,0,1
14,1,1
14,1,1
5,0,0
1,0,0
4,0,0
1,0,0
3,0,0
26,2,2
26,2,2
5,0,1
5,0,1
30,3,2
9,1,1
21,2,1
140,5,7
140,5,7
99,2,7
99,2,7
95,,
95,,
41,3,0
1326,219,52
484,65,22
178,48,4
1298,211,50
1298,211,50
479,63,22
1,0,0
478,63,22
208,16,9
193,28,8
99,,
99,,
77,19,5
178,48,4
28,8,2
28,8,2
5,2,0
2,1,0
3,1,0
66,8,1
598,98,25
66,8,1
575,92,23
23,6,2
51,7,2
22,2,0
51,7,2
51,7,2
22,2,0
22,2,0
22,2,0
29,5,2
29,5,2
928,29,27
647,18,14
222,9,10
928,29,27
928,29,27
647,18,14
647,18,14
520,13,11
117,5,3
10,0,0
222,9,10
2,0,0
57,2,3
2,0,0
57,2,3
268,58,3
96,14,1
268,58,3
268,58,3
96,14,1
96,14,1
57,6,1
31,6,0
8,2,0
6,0,0
166,44,2
6,0,0
166,44,2
213,4,5
112,2,1
213,4,5
213,4,5
112,2,1
112,2,1
104,2,1
7,0,0
1,0,0
101,2,4
101,2,4
444,43,5
213,9,3
444,43,5
444,43,5
213,9,3
213,9,3
161,3,2
45,5,1
7,1,0
2,0,0
229,34,2
2,0,0
229,34,2
1161,209,26
1161,209,26
133,5,2
13,1,1
120,4,1
203,50,4
71,,
18,,
53,,
147,21,5
678,133,15
302,77,17
167,34,7
306,78,18
4,1,1
302,77,17
167,34,7
167,34,7
99,12,4
54,17,1
14,5,2
4,1,1
3,0,0
132,43,10
3,0,0
132,43,10
695,53,15
695,53,15
111,5,3
4,0,0
107,5,3
59,7,0
51,,
7,,
44,,
78,5,1
447,36,11
882,82,29
882,82,29
142,7,3
1,0,0
141,7,3
132,12,4
53,,
1,,
52,,
104,6,5
504,57,17
1080,710,30
2,0,0
1078,710,30
671,411,24
575,385,23
96,26,1
385,,
385,,
10,8,2
397,291,4
88,27,3
88,27,3
60,20,1
60,20,1
55,,
55,,
28,7,2
194,19,4
72,7,3
86,6,0
194,19,4
194,19,4
72,7,3
72,7,3
43,3,2
25,3,0
4,1,1
86,6,0
3,1,0
33,5,1
3,1,0
33,5,1
656,35,27
406,21,12
657,35,27
1,0,0
656,35,27
406,21,12
406,21,12
294,9,7
101,11,5
11,1,0
1,0,0
2,0,0
248,14,15
2,0,0
248,14,15
242,23,3
242,23,3
144,8,3
144,8,3
136,,
136,,
98,15,0
31,18,1
14,4,1
5,5,0
31,18,1
31,18,1
14,4,1
2,0,0
12,4,1
12,9,0
12,9,0
605,151,15
605,151,15
78,7,4
1,0,0
77,7,4
183,54,5
39,,
1,,
38,,
57,6,1
287,84,5
1932,117,38
834,33,14
360,38,5
1940,118,38
8,1,0
1932,117,38
834,33,14
834,33,14
380,10,4
335,15,9
119,8,1
360,38,5
8,1,0
88,7,4
650,39,15
88,7,4
650,39,15
63,17,2
63,17,2
41,13,2
31,9,2
10,4,0
41,,
29,,
12,,
22,4,0
606,21,54
606,21,54
445,13,47
445,13,47
445,,
445,,
161,8,7
107,86,0
43,30,0
107,86,0
107,86,0
43,30,0
43,30,0
34,23,0
9,7,0
1,1,0
63,55,0
1,1,0
63,55,0
64,7,2
25,1,1
2,0,0
63,7,2
63,7,2
24,1,1
24,1,1
13,0,1
10,1,0
1,0,0
2,0,0
1,0,0
1,0,0
1,0,0
1,0,0
37,6,1
37,6,1
405,21,4
209,11,1
402,21,4
402,21,4
207,11,1
207,11,1
154,5,1
52,6,0
1,0,0
3,0,0
3,0,0
2,0,0
2,0,0
196,10,3
195,10,3
1,0,0
138,6,1
138,6,1
104,5,1
104,5,1
34,1,0
299,23,3
299,23,3
198,12,2
198,12,2
169,,
169,,
101,11,1
51,8,1
9,1,0
51,8,1
51,8,1
9,1,0
7,1,0
2,0,0
1,0,0
41,7,1
1,0,0
41,7,1
125,11,2
125,11,2
81,5,2
81,5,2
76,,
76,,
44,6,0
121,0,0
121,0,0
86,0,0
59,0,0
27,0,0
24,,
14,,
10,,
35,0,0
948,267,24
948,267,24
109,8,0
5,1,0
104,7,0
63,25,4
37,,
37,,
95,12,4
681,222,16
22,6,0
22,6,0
10,2,0
10,2,0
5,3,0
6,,
6,,
2,1,0
5,0,0
118,3,4
79,1,3
115,3,4
115,3,4
77,1,3
2,0,0
75,1,3
60,1,1
14,0,1
1,0,1
3,0,0
3,0,0
2,0,0
2,0,0
39,2,1
38,2,1
1,0,0
184,5,4
100,2,1
184,5,4
184,5,4
100,2,1
100,2,1
77,2,0
21,0,1
2,0,0
84,3,3
84,3,3
37,2,0
10,1,0
3,0,0
27,2,1
1,0,1
26,2,0
7,1,0
7,1,0
6,1,0
1,0,0
1,0,0
11,0,0
11,0,0
3,0,0
3,0,0
2,0,0
1,0,1
24,1,0
18,1,0
6,0,0
624,622,1
199,197,1
80,80,0
624,622,1
624,622,1
199,197,1
199,197,1
120,118,1
61,61,0
18,18,0
80,80,0
7,7,0
338,338,0
7,7,0
338,338,0
90,89,0
18,18,0
90,89,0
90,89,0
18,18,0
18,18,0
6,6,0
7,7,0
5,5,0
72,71,0
72,71,0
848,23,32
462,7,18
848,23,32
848,23,32
462,7,18
462,7,18
333,5,15
117,1,3
12,1,0
41,1,1
345,15,13
41,1,1
345,15,13
256,17,7
120,10,4
207,12,4
207,12,4
115,10,3
33,5,0
82,5,3
31,2,2
28,3,1
23,0,0
49,5,3
49,5,3
5,0,1
5,0,1
4,0,0
132,7,3
92,2,1
4,0,0
40,5,2
169,0,0
169,0,0
141,0,0
141,0,0
13,0,0
141,,
141,,
15,0,0
205,29,1
92,12,1
24,5,0
205,29,1
205,29,1
92,12,1
92,12,1
83,9,1
9,3,0
24,5,0
89,12,0
89,12,0
297,14,8
161,8,5
297,14,8
297,14,8
161,8,5
161,8,5
120,3,4
37,4,1
4,1,0
136,6,3
136,6,3
142,17,2
142,17,2
125,12,2
125,12,2
115,,
115,,
17,5,0
101,21,6
53,9,3
101,21,6
101,21,6
53,9,3
53,9,3
31,4,1
17,2,2
5,3,0
48,12,3
48,12,3
519,415,6
3,3,0
516,412,6
363,301,3
161,133,1
202,168,2
363,,
161,,
202,,
1,0,0
152,111,3
2018,752,49
888,247,23
322,149,8
2018,752,49
2018,752,49
888,247,23
888,247,23
305,56,7
392,122,11
191,69,5
322,149,8
164,82,3
644,274,15
164,82,3
644,274,15
3472,634,78
1604,292,38
585,118,12
3472,634,78
3472,634,78
1604,292,38
1604,292,38
692,109,13
677,122,19
235,61,6
585,118,12
192,36,5
1091,188,23
192,36,5
1091,188,23
176,17,6
102,10,1
176,17,6
176,17,6
102,10,1
102,10,1
98,9,1
3,1,0
1,0,0
74,7,5
74,7,5
406,11,11
12,2,1
394,9,10
299,5,6
299,5,6
299,,
299,,
95,4,4
888,99,33
888,99,33
194,10,5
194,10,5
112,13,6
194,,
194,,
90,12,6
492,64,16
202,28,5
202,28,5
161,18,3
161,18,3
39,9,1
130,,
130,,
2,1,1
1428,372,42
1428,372,42
903,185,33
903,185,33
660,,
660,,
8,2,1
517,185,8
825,288,33
825,288,33
100,9,4
28,2,1
72,7,3
98,31,2
100,,
28,,
72,,
104,38,3
523,210,24
306,33,2
306,33,2
246,27,2
246,27,2
1,0,0
227,,
227,,
59,6,0
53,2,2
43,1,2
53,2,2
53,2,2
43,1,2
43,1,2
26,0,1
1,0,0
16,1,1
10,1,0
10,1,0
208,28,3
208,28,3
162,20,2
162,20,2
153,,
153,,
46,8,1
100,9,4
100,9,4
90,7,4
76,5,3
14,2,1
89,,
30,,
59,,
7,2,0
3,0,0
475,41,15
381,25,13
88,14,2
477,41,15
2,0,0
475,41,15
381,25,13
381,25,13
353,22,13
24,3,0
4,0,0
88,14,2
2,0,0
1,0,0
5,2,0
1,0,0
5,2,0
80,28,0
80,28,0
55,20,0
55,20,0
49,,
49,,
25,8,0
996,27,22
1,0,0
995,27,22
187,4,4
3,1,0
184,3,4
285,6,8
81,,
3,,
78,,
191,7,2
332,10,8
160,18,3
3,0,0
157,18,3
117,9,3
117,9,3
6,1,0
106,,
106,,
34,8,0
2049,1418,81
2049,1418,81
100,40,6
7,5,1
93,35,5
171,88,8
41,,
6,,
35,,
260,167,15
1518,1123,52
260,26,8
260,26,8
194,19,3
194,19,3
194,,
194,,
66,7,5
409,16,11
324,11,10
409,16,11
409,16,11
324,11,10
324,11,10
310,11,9
13,0,1
1,0,0
85,5,1
85,5,1
192,0,1
192,0,1
142,0,1
142,0,1
142,,
142,,
50,0,0
176,2,2
3,0,0
173,2,2
134,0,2
134,0,2
123,,
123,,
39,2,0
111,2,5
111,2,5
93,2,3
93,2,3
86,,
86,,
18,0,2
449,115,5
449,115,5
364,81,5
364,81,5
352,,
352,,
85,34,0
397,70,8
4,4,0
393,66,8
286,45,7
286,45,7
278,,
278,,
2,0,0
105,21,1
100,51,2
100,51,2
52,22,0
52,22,0
50,,
50,,
48,29,2
1740,186,53
1740,186,53
254,5,9
1,0,0
253,5,9
99,10,0
254,,
1,,
253,,
264,23,11
1123,148,33
526,78,82
274,32,41
123,28,18
526,78,82
526,78,82
274,32,41
39,4,5
235,28,36
92,9,11
103,12,16
1,0,0
40,7,9
123,28,18
14,0,3
115,18,20
14,0,3
115,18,20
251,7,9
109,1,2
252,7,9
1,0,0
251,7,9
109,1,2
109,1,2
77,1,1
31,0,0
1,0,1
1,0,0
142,6,7
142,6,7
2031,320,50
809,101,17
2033,320,50
2,0,0
2031,320,50
809,101,17
809,101,17
327,33,4
367,48,9
115,20,4
2,0,0
76,6,2
1146,213,31
76,6,2
1146,213,31
4200,301,81
2911,181,56
4200,301,81
4200,301,81
2911,181,56
2911,181,56
1635,80,31
1083,77,19
193,24,6
17,,
82,3,2
1207,117,23
82,3,2
1207,117,23
1318,203,20
620,72,5
1321,203,20
3,0,0
1318,203,20
620,72,5
620,72,5
266,16,3
278,39,2
76,17,0
3,0,0
68,13,0
630,118,15
68,13,0
630,118,15
36,1,0
34,1,0
35,1,0
35,1,0
33,1,0
20,1,0
13,0,0
10,0,0
3,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,0,0
2,0,0
1040,945,7
440,393,4
98,84,3
1008,916,7
1008,916,7
425,379,4
17,14,0
408,365,4
103,93,0
179,158,3
126,114,1
94,80,3
32,29,0
32,29,0
15,14,0
15,14,0
4,4,0
100,94,0
402,374,0
96,90,0
393,367,0
4,4,0
9,7,0
1659,71,31
819,30,17
383,18,4
1661,71,31
2,0,0
1659,71,31
819,30,17
819,30,17
379,13,9
340,14,8
100,3,0
383,18,4
2,0,0
58,4,3
399,19,7
58,4,3
399,19,7
137,18,16
25,2,0
92,17,7
92,17,7
19,2,0
19,2,0
14,1,0
2,0,0
3,1,0
45,1,9
45,1,9
6,0,0
1,0,0
5,0,0
1,0,0
3,3,0
111,16,16
1,0,0
72,15,7
39,1,9
218,16,4
112,2,1
216,15,4
216,15,4
111,2,1
111,2,1
86,1,1
21,1,0
4,0,0
2,1,0
2,1,0
1,0,0
1,0,0
106,14,3
105,13,3
1,1,0
1039,13,24
1039,13,24
186,0,5
24,0,0
162,0,5
64,1,3
64,,
7,,
57,,
634,11,12
155,1,4
315,54,8
114,11,1
315,54,8
315,54,8
114,11,1
114,11,1
67,4,0
47,7,1
201,43,7
201,43,7
349,26,3
231,6,1
349,26,3
349,26,3
231,6,1
231,6,1
206,5,0
23,1,1
2,0,0
118,20,2
118,20,2
1568,105,97
1456,93,89
1569,105,97
1,0,0
1568,105,97
1456,93,89
1456,93,89
1373,86,80
71,6,9
12,1,0
1,0,0
6,2,1
106,10,7
6,2,1
106,10,7
1227,103,25
2,1,0
1225,102,25
196,2,2
20,0,1
176,2,1
129,12,3
83,,
9,,
74,,
141,8,5
759,80,15
1325,40,17
3,1,0
1322,39,17
261,1,1
6,0,0
255,1,1
125,9,2
119,,
6,,
113,,
171,3,4
765,26,10
135,55,1
135,55,1
76,34,0
76,34,0
58,21,1
76,,
76,,
1,0,0
28,14,0
28,14,0
25,13,0
8,4,0
17,9,0
25,,
8,,
17,,
3,1,0
971,68,75
602,26,37
967,67,74
967,67,74
602,26,37
602,26,37
434,12,26
151,13,7
17,1,4
4,1,1
4,1,1
8,0,1
361,42,37
8,0,1
357,41,36
4,1,1
341,23,94
341,23,94
54,3,11
8,2,0
46,1,11
109,8,29
25,,
7,,
18,,
43,2,13
135,10,41
886,44,409
886,44,409
141,4,77
46,1,26
95,3,51
95,4,18
63,,
31,,
32,,
153,8,82
497,28,232
740,172,134
1,0,0
739,172,134
107,8,31
75,7,21
32,1,10
21,,
15,,
6,,
86,11,29
546,153,74
1432,126,381
426,24,94
1432,126,381
1432,126,381
426,24,94
426,24,94
206,6,46
149,13,31
71,5,17
54,7,8
952,95,279
54,7,8
952,95,279
10,0,0
3,0,0
10,0,0
10,0,0
3,0,0
3,0,0
2,0,0
1,0,0
7,0,0
7,0,0
218,66,69
218,66,69
154,40,60
144,35,58
10,5,2
136,,
126,,
10,,
64,26,9
180,12,43
64,7,27
128,7,31
128,7,31
48,5,22
3,1,2
45,4,20
34,2,11
7,1,6
4,1,3
52,5,12
52,5,12
16,2,5
1,0,0
15,2,5
5,1,1
111,4,15
1,0,0
79,2,9
4,1,1
32,2,6
318,6,48
243,2,39
319,6,48
1,0,0
318,6,48
243,2,39
243,2,39
229,2,36
14,0,3
1,0,0
75,4,9
75,4,9
2228,114,673
2228,114,673
183,6,51
7,0,4
176,6,47
673,36,159
41,,
4,,
37,,
497,18,178
875,54,285
3054,215,406
2205,138,257
3056,215,407
2,0,1
3054,215,406
2205,138,257
2205,138,257
1669,102,184
482,31,65
54,5,8
2,0,1
26,3,4
823,74,145
26,3,4
823,74,145
358,11,251
358,11,251
41,0,26
20,0,13
21,0,13
26,,
12,,
14,,
27,1,21
290,10,204
3166,477,959
